student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,semester,attendance_percentage,ca1_score,ca2_score,ca3_score,best_2_ca_average,mid_term_score,previous_semester_tgpa,academic_trend,academic_risk
STU3735,5,11.2,9,9,112.0,6,59.6,18.2,16.3,16.3,17.2,17.4,5.03,Stable,0.0
STU3736,6,13.2,7,7,128.8,8,69.0,14.4,12.4,15.1,14.8,16.0,6.66,Declining,1.0
STU3737,5,11.833333333333334,5,8,134.0,5,76.2,22.4,14.0,20.0,21.2,13.9,4.71,Improving,0.0
STU3738,5,11.333333333333334,6,10,125.0,8,70.6,16.7,15.9,14.5,16.3,10.7,6.64,Declining,0.0
STU3739,5,13.6,5,5,123.2,8,72.7,7.9,9.9,13.6,11.8,9.5,5.3,Stable,1.0
STU3740,0,0.0,5,10,118.4,2,42.5,0.0,4.6,13.2,8.9,0.0,2.98,Declining,0.0
STU3741,5,12.857142857142858,6,11,116.2,5,70.9,3.8,0.0,11.2,7.5,1.0,4.66,Declining,1.0
STU3742,3,14.333333333333334,5,16,123.0,3,70.8,11.6,12.6,10.3,12.1,7.0,6.89,Declining,1.0
STU3743,5,13.5,6,9,113.5,4,53.0,9.9,11.0,11.4,11.2,6.5,6.69,Declining,1.0
STU3744,6,14.428571428571429,6,8,125.0,1,73.4,20.5,16.3,10.0,18.4,19.3,,Stable,0.0
STU3745,0,0.0,6,12,134.8,8,74.8,12.3,13.8,14.6,14.2,13.9,4.98,Stable,0.0
STU3746,0,0.0,0,0,149.9,5,44.2,9.6,10.6,17.2,13.9,7.9,2.53,Improving,0.0
STU3747,8,12.82875,8,8,119.8,2,55.9,12.1,17.3,9.5,14.7,14.5,3.96,Stable,1.0
STU3748,0,0.0,5,6,125.0,3,57.6,7.7,13.0,3.9,10.4,7.0,5.43,Declining,1.0
STU3749,0,0.0,7,0,135.1,3,72.0,2.0,4.7,3.3,4.0,11.8,2.0,Improving,0.0
STU3750,6,14.666666666666666,6,6,138.3,6,73.4,25.9,23.7,28.1,27.0,23.8,6.89,Improving,1.0
STU3751,7,13.937142857142858,8,8,122.5,7,76.2,9.0,9.1,23.5,16.3,7.1,6.28,Improving,0.0
STU3752,10,14.7,12,12,148.0,3,77.6,18.8,20.1,22.4,21.2,21.3,4.31,Improving,0.0
STU3753,6,11.666666666666666,6,6,126.2,4,64.3,13.5,14.3,10.5,13.9,17.6,4.69,Improving,0.0
STU3754,6,14.85,7,7,129.8,4,78.2,21.7,27.4,22.4,24.9,19.5,5.68,Improving,0.0
STU3755,1,12.0,5,11,104.0,3,60.8,11.4,2.1,20.6,16.0,1.3,4.51,Stable,0.0
STU3756,7,13.6875,7,8,126.7,4,67.8,15.1,14.4,15.8,15.4,9.3,6.27,Declining,0.0
STU3757,5,12.4,6,14,120.0,1,54.1,12.8,13.3,16.6,15.0,9.8,,Declining,1.0
STU3758,7,13.398,7,10,124.6,2,67.3,18.9,16.1,17.9,18.4,15.4,4.92,Improving,0.0
STU3759,5,11.8,6,13,130.0,3,79.8,15.5,7.5,9.5,12.5,5.1,5.72,Stable,0.0
STU3760,0,0.0,5,0,127.3,7,52.5,12.3,15.4,14.0,14.7,9.6,3.09,Stable,0.0
STU3761,13,11.76923076923077,15,19,122.0,3,82.1,17.0,14.4,22.0,19.5,13.9,5.5,Declining,1.0
STU3762,0,0.0,6,8,125.1,2,62.9,7.4,15.4,1.6,11.4,11.1,4.42,Declining,1.0
STU3763,6,13.285714285714286,6,8,110.0,6,71.1,14.8,14.9,11.4,14.8,16.2,6.52,Stable,1.0
STU3764,6,11.666666666666666,6,6,129.8,8,67.2,18.5,12.9,13.9,16.2,16.1,3.86,Improving,0.0
STU3765,6,11.5,6,13,114.9,3,64.4,11.3,6.0,18.0,14.6,15.2,6.28,Stable,1.0
STU3766,6,13.081666666666669,7,9,125.6,1,62.9,18.7,20.1,17.3,19.4,22.1,,Improving,1.0
STU3767,6,12.666666666666666,6,6,125.1,5,72.4,17.3,17.4,21.4,19.4,17.1,6.82,Declining,1.0
STU3768,3,11.333333333333334,6,6,115.7,3,70.3,15.2,15.5,15.8,15.6,10.5,6.79,Stable,1.0
STU3769,5,13.6,6,8,112.6,5,89.5,18.3,16.8,19.7,19.0,13.8,4.87,Improving,0.0
STU3770,6,13.166666666666666,6,6,127.2,2,79.5,18.9,16.0,21.9,20.4,11.0,5.46,Stable,1.0
STU3771,0,0.0,6,0,140.0,1,46.6,5.8,10.6,9.7,10.1,7.5,,Improving,1.0
STU3772,5,11.666666666666666,6,10,140.0,3,52.8,18.6,19.9,16.5,19.2,18.1,3.15,Improving,0.0
STU3773,6,13.5,6,6,120.4,5,71.4,18.1,10.5,19.6,18.8,16.8,6.17,Stable,1.0
STU3774,0,0.0,6,7,100.0,3,61.9,16.4,8.8,11.2,13.8,11.2,4.34,Stable,0.0
STU3775,6,13.166666666666666,6,6,113.5,2,72.9,17.5,23.8,19.6,21.7,22.9,6.96,Improving,1.0
STU3776,4,12.5,5,11,132.1,3,71.7,16.7,19.0,14.6,17.8,19.9,5.48,Stable,1.0
STU3777,6,13.375,6,10,160.0,6,69.9,12.3,9.5,24.9,18.6,6.9,5.9,Declining,0.0
STU3778,6,13.166666666666666,6,6,126.3,1,80.0,22.4,17.8,18.0,20.2,16.3,,Stable,1.0
STU3779,4,13.4,6,12,160.0,5,59.3,13.6,14.7,24.4,19.5,13.6,5.99,Declining,1.0
STU3780,3,13.0,7,10,100.0,5,74.7,10.7,6.6,8.0,9.4,5.1,4.63,Stable,0.0
STU3781,7,13.154285714285717,8,8,125.8,3,63.8,15.6,12.6,21.9,18.8,12.6,5.05,Stable,1.0
STU3782,6,12.833333333333334,6,6,142.2,8,72.9,13.9,16.1,23.4,19.8,14.6,6.56,Declining,1.0
STU3783,7,12.142857142857142,7,10,119.4,7,64.6,11.8,14.4,13.5,14.0,11.7,4.78,Declining,0.0
STU3784,5,13.34,7,9,106.4,2,73.8,14.0,18.9,16.1,17.5,15.6,7.1,Stable,0.0
STU3785,4,13.0,10,15,120.0,1,74.8,17.4,22.6,19.2,20.9,15.2,,Improving,0.0
STU3786,3,12.0,6,18,150.0,2,68.6,18.8,16.1,16.2,17.5,17.3,4.29,Improving,0.0
STU3787,0,0.0,0,0,148.6,2,59.7,8.0,6.6,10.3,9.2,7.8,4.9,Declining,1.0
STU3788,5,11.0,6,9,108.7,4,77.1,7.6,8.6,13.6,11.1,5.3,6.49,Declining,1.0
STU3789,5,11.5,6,8,130.0,7,89.4,23.0,28.1,20.9,25.6,18.3,5.47,Improving,0.0
STU3790,3,13.333333333333334,9,9,124.6,7,71.2,9.7,6.3,23.0,16.4,12.6,5.54,Improving,0.0
STU3791,7,14.594444444444443,7,9,131.0,2,87.9,19.0,19.8,18.3,19.4,24.1,6.43,Stable,0.0
STU3792,4,11.0,6,9,130.0,3,75.6,19.6,15.7,16.9,18.2,17.3,4.72,Stable,1.0
STU3793,0,0.0,5,8,116.1,1,62.2,6.9,9.8,11.6,10.7,5.4,,Improving,1.0
STU3794,0,0.0,6,6,125.6,4,61.4,15.0,10.6,15.3,15.2,14.6,3.28,Improving,0.0
STU3795,1,12.0,5,9,121.3,1,56.6,6.1,2.9,16.8,11.4,6.3,,Stable,0.0
STU3796,5,14.0,5,8,107.4,8,71.3,16.9,14.5,25.9,21.4,13.6,4.9,Improving,0.0
STU3797,6,13.571428571428571,6,8,116.9,7,69.5,16.8,18.0,17.3,17.6,18.9,3.95,Improving,1.0
STU3798,0,0.0,6,12,123.5,2,51.7,1.3,10.3,5.3,7.8,1.8,3.09,Stable,1.0
STU3799,6,14.25,6,8,130.5,5,80.3,15.1,13.3,10.5,14.2,11.3,6.05,Declining,1.0
STU3800,0,0.0,6,7,140.0,4,63.7,5.0,0.0,3.1,4.0,3.7,4.78,Declining,1.0
STU3801,0,0.0,6,12,117.1,6,52.6,5.8,5.2,8.0,6.9,4.9,3.48,Stable,0.0
STU3802,7,13.542857142857144,8,8,127.5,4,43.5,8.5,9.6,9.6,9.6,11.5,6.59,Declining,1.0
STU3803,9,13.11111111111111,9,9,126.0,2,87.7,18.3,17.1,11.5,17.7,20.7,4.75,Improving,1.0
STU3804,9,12.666666666666666,9,11,113.0,5,70.3,10.3,10.6,16.9,13.8,4.8,5.76,Stable,0.0
STU3805,4,10.75,5,10,130.1,1,64.9,21.2,28.4,24.4,26.4,22.3,,Improving,0.0
STU3806,4,10.75,10,14,110.0,4,46.4,8.8,8.3,8.4,8.6,14.3,4.28,Declining,1.0
STU3807,6,13.666666666666666,6,6,135.8,2,66.9,22.5,18.9,22.9,22.7,16.2,5.29,Improving,0.0
STU3808,6,13.833333333333334,6,6,126.3,5,68.0,19.1,16.0,21.8,20.5,13.5,5.89,Stable,0.0
STU3809,17,13.176470588235292,18,18,130.0,6,71.5,17.9,9.3,25.1,21.5,5.2,6.74,Stable,0.0
STU3810,4,12.75,6,8,104.0,1,63.6,11.0,14.5,26.0,20.2,12.5,,Improving,1.0
STU3811,5,12.86,7,8,123.6,3,76.5,16.5,15.6,30.0,23.2,17.0,8.08,Stable,0.0
STU3812,4,12.0,8,12,121.0,5,86.1,13.1,10.4,18.4,15.8,13.1,5.83,Declining,0.0
STU3813,9,11.666666666666666,11,11,130.5,2,77.7,19.6,17.1,16.1,18.4,12.7,5.97,Stable,1.0
STU3814,14,16.5,14,14,180.0,4,93.9,18.6,16.7,23.5,21.0,17.4,6.79,Improving,0.0
STU3815,9,12.333333333333334,10,14,112.5,5,72.5,26.4,21.7,29.5,28.0,22.5,5.64,Improving,0.0
STU3816,7,12.59125,7,8,126.1,3,69.9,19.2,13.4,12.9,16.3,14.9,5.53,Stable,0.0
STU3817,4,11.5,6,9,111.8,6,71.2,12.1,14.7,22.0,18.4,8.3,6.51,Declining,0.0
STU3818,18,11.894736842105264,18,19,131.4,4,72.7,27.0,24.9,23.1,26.0,23.8,6.98,Stable,0.0
STU3819,0,0.0,6,0,144.3,5,58.7,6.8,2.5,11.8,9.3,1.7,4.62,Declining,1.0
STU3820,0,0.0,6,0,115.0,1,60.3,5.2,2.3,2.8,4.0,0.0,,Improving,0.0
STU3821,5,13.0,6,13,120.0,1,84.0,11.5,14.9,11.8,13.4,15.5,,Stable,0.0
STU3822,0,0.0,6,9,168.6,1,64.0,18.4,17.2,14.0,17.8,15.9,,Improving,0.0
STU3823,6,15.166666666666666,6,6,127.7,7,63.0,9.7,10.2,22.8,16.5,12.4,6.21,Stable,0.0
STU3824,4,11.75,6,8,150.0,7,67.9,8.7,7.5,11.7,10.2,6.4,6.36,Declining,0.0
STU3825,0,0.0,5,5,129.8,6,40.9,2.4,9.6,14.9,12.2,7.5,3.62,Stable,0.0
STU3826,0,0.0,0,0,135.6,2,55.4,11.1,15.2,7.5,13.2,14.7,2.73,Stable,0.0
STU3827,3,11.333333333333334,6,11,100.0,4,71.4,18.0,18.2,12.6,18.1,22.8,5.95,Improving,0.0
STU3828,5,12.6,6,10,140.0,6,70.3,16.6,17.2,19.8,18.5,18.7,5.13,Improving,0.0
STU3829,0,0.0,5,10,124.1,5,57.7,10.3,13.8,13.3,13.6,11.5,3.92,Improving,0.0
STU3830,6,15.5,6,8,131.6,1,74.1,14.2,12.6,17.4,15.8,7.5,,Stable,0.0
STU3831,7,12.365714285714288,8,8,129.0,7,70.4,15.1,15.3,16.9,16.1,13.5,6.98,Declining,1.0
STU3832,5,13.2,6,7,135.7,2,69.6,27.5,24.2,30.0,28.8,18.3,6.65,Improving,0.0
STU3833,7,11.428571428571429,12,12,108.0,2,66.0,12.4,7.1,15.1,13.8,6.4,4.43,Stable,1.0
STU3834,0,0.0,6,0,110.8,7,55.7,0.8,7.1,4.0,5.6,10.5,2.83,Improving,0.0
STU3835,4,14.0,6,10,124.5,4,91.1,20.4,22.3,16.4,21.4,15.9,7.45,Declining,0.0
STU3836,3,12.0,12,12,100.0,3,65.1,16.2,14.9,22.0,19.1,5.4,3.0,Improving,1.0
STU3837,0,0.0,4,4,123.8,4,61.8,7.3,12.1,8.0,10.0,11.4,4.71,Declining,0.0
STU3838,4,10.0,5,13,131.4,8,75.2,17.1,14.5,14.7,15.9,11.7,5.29,Stable,0.0
STU3839,1,10.0,5,9,118.5,1,62.0,10.0,4.9,17.0,13.5,9.9,,Stable,1.0
STU3840,0,0.0,0,0,122.0,6,64.1,5.6,3.7,16.7,11.1,0.0,3.14,Stable,0.0
STU3841,6,11.166666666666666,6,7,122.9,3,74.9,12.6,8.8,14.4,13.5,8.2,4.33,Stable,1.0
STU3842,4,11.75,6,12,118.7,1,80.6,14.6,14.0,15.3,15.0,17.5,,Improving,0.0
STU3843,3,11.75,6,13,100.0,3,71.5,19.7,11.7,16.2,18.0,9.1,3.74,Improving,0.0
STU3844,1,10.0,5,8,135.9,4,94.9,18.2,21.8,17.8,20.0,17.7,7.09,Declining,0.0
STU3845,3,14.0,5,8,138.4,2,66.8,14.6,17.4,16.5,17.0,16.1,5.73,Stable,1.0
STU3846,0,0.0,5,5,128.2,3,71.1,6.2,4.4,5.1,5.6,1.5,2.85,Improving,0.0
STU3847,3,12.0,6,12,107.4,5,73.7,16.8,11.1,19.6,18.2,13.5,6.16,Declining,1.0
STU3848,0,0.0,6,10,129.8,4,77.8,15.2,14.9,14.9,15.0,13.5,5.3,Stable,1.0
STU3849,8,11.88888888888889,10,19,100.0,5,69.7,19.0,19.7,25.6,22.6,19.6,4.87,Improving,0.0
STU3850,6,13.833333333333334,6,6,113.0,6,75.7,7.1,1.2,12.3,9.7,11.7,6.21,Declining,1.0
STU3851,0,0.0,5,5,107.0,3,68.2,0.0,3.6,5.2,4.4,11.8,5.04,Stable,1.0
STU3852,5,11.4,6,8,130.0,3,57.1,18.0,8.0,21.1,19.6,13.5,5.87,Stable,0.0
STU3853,0,0.0,6,8,120.0,4,50.5,5.8,3.5,6.6,6.2,3.3,2.42,Declining,1.0
STU3854,14,10.642857142857142,17,17,120.5,4,52.7,15.5,20.1,17.9,19.0,18.1,4.85,Stable,0.0
STU3855,2,11.0,6,10,120.5,1,65.5,15.7,26.9,17.7,22.3,18.0,,Improving,0.0
STU3856,6,16.833333333333332,6,6,137.0,2,61.9,22.1,20.2,25.4,23.8,12.8,5.87,Stable,0.0
STU3857,6,13.571428571428571,6,8,115.0,2,64.8,18.5,13.0,17.4,18.0,13.9,6.68,Stable,1.0
STU3858,5,14.714285714285714,5,11,142.7,3,100.0,21.0,18.9,26.0,23.5,22.3,5.84,Improving,0.0
STU3859,0,0.0,5,8,116.7,8,67.8,0.5,3.4,4.6,4.0,0.0,2.67,Declining,0.0
STU3860,1,10.0,5,14,136.1,4,55.1,10.2,9.3,19.5,14.8,5.8,6.51,Declining,0.0
STU3861,1,11.0,6,15,134.3,3,67.7,0.2,1.3,10.6,6.0,0.0,4.4,Declining,1.0
STU3862,1,11.0,6,6,153.0,4,79.1,18.2,13.9,22.1,20.2,16.2,7.7,Declining,0.0
STU3863,5,12.0,6,6,132.0,5,62.9,16.8,17.7,20.5,19.1,24.1,5.15,Improving,0.0
STU3864,6,11.125,6,10,129.6,3,78.0,23.2,23.8,17.8,23.5,18.4,7.88,Stable,0.0
STU3865,3,11.333333333333334,6,13,105.0,3,62.1,11.3,9.5,11.7,11.5,9.4,4.68,Stable,0.0
STU3866,2,12.0,6,15,130.8,5,52.4,10.6,9.7,17.6,14.1,9.4,5.69,Declining,1.0
STU3867,0,0.0,7,8,119.7,1,46.6,3.9,4.2,12.9,8.6,2.5,,Improving,0.0
STU3868,7,14.54,8,8,132.5,4,82.3,17.3,12.6,27.0,22.2,14.7,7.38,Stable,0.0
STU3869,6,12.166666666666666,6,9,130.0,4,73.2,15.1,10.4,17.7,16.4,10.5,6.6,Declining,1.0
STU3870,4,13.5,5,13,120.0,6,66.2,11.9,16.9,24.7,20.8,23.9,6.98,Stable,0.0
STU3871,6,14.75,6,8,150.0,8,68.5,25.1,23.4,19.1,24.2,24.6,7.19,Improving,0.0
STU3872,5,12.375,5,8,115.6,6,64.7,6.4,0.1,4.6,5.5,2.2,3.61,Declining,1.0
STU3873,6,12.733333333333334,7,7,119.1,4,76.8,12.9,17.1,15.1,16.1,18.2,5.93,Stable,1.0
STU3874,4,12.5,6,9,123.5,2,64.3,3.4,6.3,17.1,11.7,6.3,4.55,Stable,1.0
STU3875,0,0.0,5,5,120.0,4,66.6,5.2,2.2,1.3,3.7,3.1,2.71,Stable,1.0
STU3876,0,0.0,7,7,110.0,6,48.7,5.7,5.7,1.2,5.7,4.2,4.05,Stable,1.0
STU3877,7,13.44285714285714,7,7,131.4,8,70.5,12.3,10.4,7.4,11.4,9.9,7.23,Declining,0.0
STU3878,8,14.2,8,8,126.8,6,72.1,13.6,15.3,22.2,18.8,9.5,6.46,Declining,1.0
STU3879,6,13.55,7,7,118.9,2,71.8,12.4,11.1,7.9,11.8,4.7,7.13,Declining,0.0
STU3880,5,11.6,5,5,160.0,5,66.8,14.4,15.1,20.9,18.0,15.5,5.46,Stable,0.0
STU3881,6,13.571428571428571,6,7,115.9,7,86.7,13.5,12.4,14.5,14.0,11.4,6.9,Stable,0.0
STU3882,6,13.833333333333334,6,6,109.3,5,61.2,26.4,16.5,18.2,22.3,22.8,7.22,Improving,0.0
STU3883,4,11.25,6,7,113.9,5,84.3,14.5,19.2,12.3,16.8,12.0,5.89,Stable,0.0
STU3884,5,10.2,6,7,121.8,4,73.4,18.2,21.3,20.3,20.8,14.0,7.5,Stable,1.0
STU3885,7,15.675714285714283,8,8,140.0,5,78.2,14.4,12.4,14.3,14.4,15.8,5.79,Improving,0.0
STU3886,6,10.833333333333334,6,9,114.7,2,80.6,10.3,11.9,15.1,13.5,9.6,6.82,Declining,1.0
STU3887,6,14.5,6,6,120.0,1,76.5,13.7,17.3,18.4,17.8,17.4,,Improving,0.0
STU3888,4,10.4,6,12,107.3,6,57.9,21.8,22.6,19.8,22.2,19.2,4.48,Improving,0.0
STU3889,5,13.0,5,7,136.2,8,76.3,13.8,17.5,21.7,19.6,21.5,4.82,Improving,0.0
STU3890,7,12.242857142857144,7,7,119.5,7,84.8,14.8,23.9,18.1,21.0,20.1,7.01,Stable,0.0
STU3891,7,13.0,7,7,106.0,3,57.7,8.5,8.6,8.3,8.6,9.8,6.26,Declining,1.0
STU3892,6,14.166666666666666,6,6,124.1,1,86.2,1.2,4.3,14.0,9.2,6.8,,Stable,1.0
STU3893,4,14.25,5,11,133.2,2,66.8,7.3,3.6,14.3,10.8,4.5,5.38,Declining,1.0
STU3894,1,12.0,5,14,110.0,6,58.3,19.9,11.8,13.4,16.6,7.5,4.82,Stable,0.0
STU3895,4,13.25,7,11,114.8,5,64.1,18.2,20.1,17.7,19.2,18.8,5.88,Stable,0.0
STU3896,6,13.183333333333332,7,7,130.0,8,64.0,19.0,11.1,26.9,23.0,20.5,6.15,Improving,0.0
STU3897,1,11.0,6,6,122.6,3,43.5,7.8,12.4,5.8,10.1,0.6,3.99,Stable,0.0
STU3898,7,11.9725,7,8,133.5,4,75.0,9.6,13.5,21.5,17.5,13.9,5.21,Stable,0.0
STU3899,5,12.4,6,7,120.0,6,65.0,8.3,5.4,18.2,13.2,1.4,5.73,Declining,1.0
STU3900,5,12.6,8,9,120.0,2,61.6,16.9,13.1,15.9,16.4,13.9,6.14,Stable,1.0
STU3901,6,13.9,7,7,137.3,8,82.8,19.0,23.3,20.4,21.8,19.8,6.24,Stable,1.0
STU3902,4,11.5,6,11,123.5,4,69.3,15.1,14.1,15.5,15.3,16.4,5.26,Improving,1.0
STU3903,4,14.2,5,6,131.8,1,60.6,10.1,9.1,13.7,11.9,9.9,,Improving,0.0
STU3904,3,10.666666666666666,5,12,130.0,1,64.0,16.6,11.2,19.6,18.1,17.7,,Improving,1.0
STU3905,0,0.0,7,14,128.0,7,55.2,1.9,3.4,4.9,4.2,6.5,2.41,Stable,0.0
STU3906,6,11.0,6,10,95.0,5,76.9,19.4,21.0,30.0,25.5,18.0,7.67,Stable,0.0
STU3907,7,13.957142857142856,8,8,116.0,6,59.8,13.0,14.3,12.8,13.6,16.5,5.76,Stable,1.0
STU3908,4,12.5,6,11,136.7,6,68.0,11.1,12.8,21.0,16.9,10.0,4.97,Stable,0.0
STU3909,6,13.333333333333334,6,8,107.5,3,65.8,8.6,11.3,16.3,13.8,7.7,5.79,Declining,0.0
STU3910,0,0.0,5,5,108.4,6,41.7,2.2,5.9,6.7,6.3,0.0,3.1,Declining,1.0
STU3911,6,11.666666666666666,6,9,130.7,8,73.3,25.8,24.7,29.3,27.6,27.5,6.51,Improving,0.0
STU3912,6,15.714285714285714,6,7,155.9,2,91.7,28.7,30.0,20.6,29.4,26.0,8.28,Stable,1.0
STU3913,5,11.0,6,8,106.1,6,70.5,16.0,13.9,17.1,16.6,4.4,6.78,Declining,1.0
STU3914,4,12.25,5,8,128.6,2,62.7,8.1,8.9,9.5,9.2,10.2,5.69,Declining,0.0
STU3915,5,12.2,10,25,140.0,3,68.9,4.3,6.9,9.0,8.0,4.1,4.54,Declining,1.0
STU3916,5,13.0,5,6,145.0,3,63.0,20.1,22.2,17.3,21.2,17.9,6.95,Declining,1.0
STU3917,4,12.0,6,11,113.0,7,58.5,16.5,13.5,11.4,15.0,12.6,6.21,Declining,1.0
STU3918,6,13.333333333333334,6,6,137.1,1,68.2,15.3,15.0,9.5,15.2,12.8,,Improving,0.0
STU3919,3,13.0,5,6,119.7,3,83.6,13.0,23.5,19.6,21.6,26.8,5.61,Improving,0.0
STU3920,7,12.91,8,8,120.5,5,74.6,10.1,15.6,17.1,16.4,18.8,5.99,Declining,0.0
STU3921,6,11.0,6,8,125.7,1,68.3,18.6,17.8,16.9,18.2,19.1,,Improving,1.0
STU3922,6,13.579999999999998,7,8,125.5,6,84.8,20.0,14.1,21.5,20.8,16.4,6.18,Declining,1.0
STU3923,4,12.4,6,10,124.5,8,62.9,9.0,9.7,15.4,12.6,13.1,4.65,Stable,1.0
STU3924,8,12.88888888888889,9,13,126.0,1,95.3,14.3,9.4,16.8,15.6,12.7,,Stable,0.0
STU3925,11,11.545454545454543,12,12,136.2,1,69.4,22.0,25.1,30.0,27.6,24.2,,Improving,0.0
STU3926,1,10.0,5,6,124.2,8,59.8,11.1,14.8,20.4,17.6,14.3,7.24,Declining,0.0
STU3927,8,14.34125,8,8,138.5,2,76.8,26.8,24.1,30.0,28.4,23.5,7.46,Improving,0.0
STU3928,6,14.142857142857142,6,8,122.3,1,64.7,12.2,19.6,13.9,16.8,17.9,,Improving,1.0
STU3929,0,0.0,0,0,126.0,8,44.7,2.4,9.2,7.9,8.6,3.2,3.18,Stable,0.0
STU3930,5,11.8,6,10,135.4,7,91.1,13.3,11.5,9.5,12.4,11.7,6.56,Declining,1.0
STU3931,6,13.333333333333334,6,6,146.5,5,72.6,12.7,15.0,14.9,15.0,9.4,6.19,Declining,0.0
STU3932,6,14.5,6,8,121.9,4,79.9,22.5,18.5,18.3,20.5,15.6,6.9,Declining,0.0
STU3933,8,12.666666666666666,10,13,130.0,7,70.0,20.6,19.9,30.0,25.3,9.1,6.73,Declining,1.0
STU3934,1,10.0,5,13,115.2,5,63.7,18.4,12.4,13.5,16.0,15.7,4.43,Stable,0.0
STU3935,0,0.0,6,10,115.2,5,64.6,6.7,4.7,7.1,6.9,7.6,4.05,Declining,1.0
STU3936,4,11.0,6,12,125.1,6,54.0,12.0,10.9,8.8,11.4,14.9,4.96,Declining,0.0
STU3937,2,12.0,5,10,108.0,5,61.0,15.2,10.0,19.2,17.2,7.9,6.42,Declining,0.0
STU3938,4,10.0,6,10,125.9,4,67.0,12.2,14.5,11.9,13.4,14.2,5.1,Stable,0.0
STU3939,7,14.20857142857143,7,7,128.0,3,86.0,22.9,28.1,25.9,27.0,22.8,6.99,Improving,0.0
STU3940,7,14.30714285714286,7,7,113.5,4,74.8,23.4,22.4,14.4,22.9,23.8,6.95,Stable,0.0
STU3941,3,11.0,5,8,124.6,4,71.9,13.0,4.1,13.7,13.4,5.9,4.57,Declining,0.0
STU3942,0,0.0,7,14,116.0,3,53.0,0.5,3.0,0.0,1.8,0.3,3.05,Declining,1.0
STU3943,6,12.0,6,10,124.9,3,78.9,19.3,12.5,14.0,16.6,8.4,7.45,Declining,1.0
STU3944,0,0.0,5,0,140.5,6,44.6,8.6,8.2,9.1,8.8,4.8,2.17,Stable,1.0
STU3945,0,0.0,6,6,179.6,3,71.1,10.7,18.9,11.7,15.3,13.3,5.2,Declining,1.0
STU3946,6,13.857142857142858,6,7,116.1,1,69.6,21.8,10.8,15.8,18.8,15.5,,Improving,0.0
STU3947,0,0.0,0,0,139.4,2,69.4,7.1,6.1,15.2,11.1,0.0,5.79,Declining,1.0
STU3948,0,0.0,7,0,129.0,2,44.6,2.7,9.1,16.8,13.0,3.0,3.93,Stable,1.0
STU3949,5,11.0,6,8,135.6,6,69.9,13.3,11.1,17.5,15.4,12.2,5.99,Stable,0.0
STU3950,5,13.2,5,9,147.8,3,72.1,10.7,11.0,12.8,11.9,16.1,7.16,Declining,0.0
STU3951,6,13.5,6,7,138.0,2,61.4,16.0,24.5,18.9,21.7,15.2,6.16,Improving,0.0
STU3952,0,0.0,5,5,150.0,6,54.7,9.1,11.4,12.2,11.8,11.5,5.32,Declining,1.0
STU3953,7,14.214285714285714,8,8,130.8,1,68.4,14.2,16.9,22.6,19.8,12.7,,Improving,0.0
STU3954,5,13.0,5,5,122.6,2,70.3,11.0,12.6,16.8,14.7,9.6,5.43,Stable,0.0
STU3955,2,12.0,6,13,119.1,6,60.9,10.7,13.6,7.8,12.1,8.2,5.13,Stable,0.0
STU3956,0,0.0,7,0,111.8,4,49.0,0.5,11.1,11.7,11.4,1.0,3.21,Stable,0.0
STU3957,5,12.8,5,6,125.0,6,50.8,14.2,18.4,20.8,19.6,13.0,3.85,Improving,1.0
STU3958,4,13.6,5,11,129.9,6,71.9,16.8,10.6,25.6,21.2,17.1,7.58,Declining,1.0
STU3959,7,13.971428571428572,7,7,131.1,8,80.4,15.4,14.4,15.0,15.2,11.1,7.81,Declining,1.0
STU3960,6,15.0,6,8,141.4,1,78.2,25.4,21.5,21.8,23.6,17.4,,Improving,0.0
STU3961,0,0.0,6,0,120.0,6,58.5,7.6,7.2,4.8,7.4,7.5,5.35,Declining,0.0
STU3962,26,15.07777777777778,26,27,133.4,5,93.4,29.3,30.0,29.7,29.8,27.9,8.91,Improving,0.0
STU3963,6,13.383333333333333,7,7,127.3,2,66.7,19.9,18.0,21.7,20.8,17.2,5.95,Improving,0.0
STU3964,12,13.25,12,12,131.8,8,88.7,16.6,21.4,16.8,19.1,18.5,6.15,Improving,0.0
STU3965,5,11.714285714285714,6,10,114.8,3,86.4,14.3,20.3,18.2,19.2,11.9,5.62,Stable,1.0
STU3966,8,13.01125,8,8,132.8,7,71.8,14.7,18.6,18.2,18.4,12.0,5.27,Stable,0.0
STU3967,3,10.666666666666666,6,12,140.0,4,88.2,12.3,10.3,11.7,12.0,14.0,5.66,Stable,0.0
STU3968,0,0.0,7,14,108.3,4,45.9,1.5,0.0,11.7,6.6,0.0,2.73,Stable,1.0
STU3969,6,13.0,6,9,150.0,1,60.1,13.2,11.4,15.6,14.4,14.0,,Stable,1.0
STU3970,5,12.0,5,5,160.0,7,62.7,14.0,19.2,17.6,18.4,19.7,5.72,Improving,0.0
STU3971,6,12.166666666666666,6,6,131.7,4,63.2,3.4,3.3,4.5,4.0,7.2,4.54,Stable,1.0
STU3972,6,11.85,7,10,112.6,1,90.9,20.8,19.2,21.0,20.9,12.8,,Improving,0.0
STU3973,4,11.0,5,8,111.1,1,65.4,22.4,16.7,15.5,19.5,16.8,,Improving,0.0
