student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,attendance_percentage,ct1_score,ct2_score,assignment_average,quiz_average,lms_login_frequency,lms_resource_access,late_submission_count,academic_trend,academic_risk
STU3404,7,13.56875,7,8,131.9,65.1,56.3,50.8,51.3,49.4,2.3,63.9,3,Declining,0.0
STU3405,5,10.2,5,5,113.7,63.0,26.6,19.2,50.7,48.3,5.6,21.1,3,Declining,
STU3406,0,0.0,0,0,155.1,40.0,38.3,24.9,22.4,35.2,4.0,35.0,7,Declining,0.0
STU3407,5,12.2,6,8,121.1,78.2,39.5,53.9,52.9,45.6,2.0,50.1,3,Declining,
STU3408,8,14.15375,8,8,130.3,66.7,54.6,77.7,57.5,38.6,1.8,59.0,4,Stable,0.0
STU3409,0,0.0,8,8,123.3,47.5,34.4,34.5,40.3,22.9,3.7,26.3,5,Declining,1.0
STU3410,6,13.833333333333334,6,7,117.4,63.9,60.9,74.4,48.4,62.8,3.9,41.5,6,Stable,0.0
STU3411,6,13.428571428571429,6,7,140.3,80.7,60.4,27.6,43.3,63.3,3.1,67.6,5,Declining,
STU3412,7,12.454285714285716,8,8,120.0,67.3,55.3,49.6,62.1,58.4,2.5,50.3,3,Stable,0.0
STU3413,1,11.0,5,9,133.4,64.7,69.3,61.8,32.8,45.7,1.8,63.3,5,Declining,
STU3414,0,0.0,7,0,126.7,71.7,26.3,49.3,48.0,31.9,3.6,29.3,6,Declining,1.0
STU3415,6,13.271666666666668,7,8,129.3,73.3,68.9,32.0,72.5,37.8,4.2,53.0,4,Stable,0.0
STU3416,6,13.548333333333334,7,8,125.7,64.5,69.4,45.6,77.9,46.7,1.8,43.0,3,Stable,
STU3417,6,12.166666666666666,6,6,144.8,52.2,55.3,52.6,43.6,44.4,3.0,51.2,3,Declining,
STU3418,2,11.0,6,16,98.6,69.0,53.8,43.3,57.7,33.5,5.4,61.4,7,Stable,1.0
STU3419,7,13.285714285714286,7,7,126.9,61.7,64.6,70.2,50.5,57.6,4.4,52.2,3,Declining,0.0
STU3420,6,13.333333333333334,6,6,146.7,71.8,48.4,55.4,67.6,45.2,2.2,55.9,3,Stable,0.0
STU3421,8,13.2575,8,8,117.0,67.4,48.1,39.9,61.0,56.4,3.4,79.9,1,Improving,0.0
STU3422,0,0.0,6,7,130.0,59.0,30.6,44.6,38.0,21.2,2.0,13.3,6,Declining,1.0
STU3423,6,12.666666666666666,6,10,125.8,73.7,55.8,61.4,46.2,61.2,5.1,38.9,2,Declining,1.0
STU3424,5,14.6,5,5,160.0,52.7,46.6,41.5,51.6,59.3,3.8,57.5,7,Stable,1.0
STU3425,0,0.0,5,13,134.2,57.3,28.3,29.3,35.0,33.7,3.9,6.9,4,Declining,1.0
STU3426,3,12.333333333333334,5,7,96.0,64.1,36.5,43.4,52.1,67.5,3.9,56.2,3,Declining,1.0
STU3427,5,10.8,5,5,101.8,66.7,37.3,68.5,52.8,50.2,0.8,36.8,8,Stable,
STU3428,6,11.666666666666666,6,7,125.2,69.7,43.3,52.9,48.7,54.5,4.4,44.5,6,Declining,0.0
STU3429,4,12.5,6,6,100.0,66.1,42.4,26.3,46.7,33.1,3.4,62.4,2,Declining,1.0
STU3430,0,0.0,5,0,140.0,49.8,36.3,23.6,46.3,28.6,1.4,11.1,6,Declining,1.0
STU3431,6,15.333333333333334,6,6,120.0,58.6,44.6,65.5,63.8,47.8,4.6,25.3,4,Stable,0.0
STU3432,7,14.2,8,8,134.3,55.0,60.0,52.2,48.9,65.2,3.8,23.7,2,Stable,0.0
STU3433,6,14.833333333333334,6,6,144.7,68.3,77.1,41.7,55.9,66.8,4.3,58.8,5,Stable,0.0
STU3434,7,13.642857142857142,7,7,131.9,71.5,68.5,52.0,47.8,48.4,3.4,67.2,2,Stable,1.0
STU3435,6,13.833333333333334,6,6,136.7,64.0,39.9,67.4,81.8,56.5,3.3,37.4,1,Declining,1.0
STU3436,6,11.833333333333334,6,6,129.8,72.3,47.4,80.1,44.8,63.2,5.1,67.2,6,Declining,0.0
STU3437,6,13.428571428571429,6,7,146.5,65.7,37.2,54.8,58.0,50.2,4.1,52.2,5,Declining,0.0
STU3438,8,10.5,13,16,122.5,66.4,55.4,62.0,60.5,37.3,4.5,54.6,7,Stable,
STU3439,6,11.416666666666666,7,10,117.8,54.3,54.3,53.0,47.8,61.7,3.1,65.4,4,Declining,0.0
STU3440,2,12.75,7,16,106.0,61.3,51.9,55.4,44.5,56.9,4.9,22.8,7,Stable,1.0
STU3441,6,11.15,7,10,119.0,73.0,38.4,42.9,51.4,56.4,4.0,60.9,3,Declining,
STU3442,3,11.666666666666666,6,8,115.1,75.2,40.7,68.9,43.4,62.1,3.1,20.2,6,Stable,
STU3443,6,11.5,6,7,116.9,64.0,62.3,48.3,56.0,65.3,5.3,26.5,7,Declining,0.0
STU3444,6,13.833333333333334,6,6,141.7,73.7,57.4,42.4,47.2,61.9,3.6,31.3,3,Stable,0.0
STU3445,6,11.714285714285714,6,8,127.7,77.1,40.8,44.9,55.8,39.0,4.0,60.0,2,Stable,1.0
STU3446,7,11.678571428571429,7,8,122.1,58.8,36.6,63.0,34.5,35.7,2.4,62.0,4,Stable,0.0
STU3447,6,15.714285714285714,6,7,153.5,70.4,53.5,49.0,49.1,60.3,3.4,68.3,4,Stable,1.0
STU3448,0,0.0,0,0,141.4,56.5,33.5,56.2,35.8,38.8,2.9,28.6,6,Declining,0.0
STU3449,6,13.0,6,6,135.8,74.9,36.5,62.6,65.1,55.5,3.8,46.1,6,Stable,0.0
STU3450,7,14.485714285714286,7,7,127.5,61.1,50.5,67.5,38.6,76.2,4.2,62.2,2,Improving,0.0
STU3451,5,12.285714285714286,5,9,151.6,68.1,45.1,48.9,64.3,63.9,3.7,48.1,4,Declining,
STU3452,4,13.375,7,12,121.4,63.9,44.4,47.0,61.2,51.1,3.8,54.0,3,Stable,
STU3453,7,11.571428571428571,8,8,100.0,69.7,46.8,55.3,37.2,45.0,3.2,50.4,7,Declining,0.0
STU3454,7,12.657142857142857,8,8,131.5,76.7,56.1,41.6,61.2,62.4,3.4,51.9,5,Stable,0.0
STU3455,2,10.0,5,9,109.3,74.4,47.5,55.1,40.9,54.2,2.9,74.7,4,Declining,1.0
STU3456,6,13.714285714285714,6,7,127.9,76.6,67.7,66.7,61.4,51.9,3.6,66.1,4,Declining,0.0
STU3457,13,13.071428571428571,14,21,140.0,63.9,62.7,55.0,68.8,28.8,5.4,69.9,3,Improving,0.0
STU3458,6,15.333333333333334,6,7,160.0,63.9,63.7,65.3,64.9,44.3,4.6,48.6,2,Stable,0.0
STU3459,5,11.571428571428571,6,9,119.8,73.3,34.5,56.4,47.9,62.5,5.3,50.3,7,Declining,0.0
STU3460,0,0.0,5,10,153.0,60.8,38.3,52.9,48.2,23.9,3.0,45.7,5,Declining,1.0
STU3461,6,12.9,7,7,125.0,64.2,47.5,74.7,70.5,60.8,2.8,54.4,9,Declining,0.0
STU3462,5,13.126,8,12,103.7,59.1,60.8,64.5,52.3,59.3,3.1,45.7,4,Stable,
STU3463,4,11.5,10,20,120.0,40.0,54.1,53.4,52.6,41.1,4.9,25.4,6,Declining,1.0
STU3464,3,10.333333333333334,6,11,146.0,50.8,66.8,65.3,58.5,60.8,4.2,40.6,5,Declining,
STU3465,6,13.5,6,6,116.9,64.1,41.2,55.9,27.0,53.2,5.2,62.4,5,Stable,0.0
STU3466,0,0.0,1,1,117.9,52.8,26.6,35.0,30.3,36.4,2.0,10.3,5,Declining,1.0
STU3467,4,12.0,5,5,128.6,67.8,53.3,44.9,62.7,37.5,3.3,69.9,2,Declining,
STU3468,7,11.142857142857142,8,10,135.0,71.1,50.3,56.0,56.5,69.3,4.3,55.2,7,Improving,0.0
STU3469,5,11.4,5,11,124.6,83.4,39.2,65.6,51.6,38.2,2.1,70.7,3,Stable,
STU3470,7,12.771428571428572,8,8,124.0,60.8,57.4,43.5,46.5,40.3,3.8,51.7,6,Declining,
STU3471,7,13.79857142857143,8,8,129.5,51.9,47.8,41.9,57.0,57.2,6.4,21.0,7,Stable,0.0
STU3472,6,13.333333333333334,6,7,111.3,59.1,57.8,40.7,50.1,42.4,3.5,46.2,3,Stable,0.0
STU3473,0,0.0,6,11,95.0,69.5,16.3,51.9,24.0,64.4,2.2,21.1,5,Declining,1.0
STU3474,14,11.357142857142858,15,17,131.8,71.2,55.6,66.9,74.5,48.7,4.4,48.2,2,Stable,1.0
STU3475,0,0.0,5,11,119.1,64.2,38.5,57.3,34.5,49.1,4.0,38.2,3,Declining,1.0
STU3476,6,15.692307692307692,6,13,125.4,64.0,57.3,52.0,55.3,76.6,2.8,42.2,4,Stable,0.0
STU3477,18,15.052631578947368,18,19,140.7,71.6,74.4,54.3,49.7,75.5,6.3,48.5,4,Stable,0.0
STU3478,6,11.5,10,20,131.9,53.1,49.9,74.5,50.5,45.5,3.5,43.0,3,Stable,1.0
STU3479,7,11.0,8,15,124.0,64.0,57.9,46.7,65.6,58.4,3.2,64.5,5,Declining,
STU3480,6,13.0,6,6,139.2,66.4,51.1,63.1,64.4,70.1,1.9,47.3,4,Stable,0.0
STU3481,8,12.93875,8,8,121.8,74.6,62.7,40.9,57.1,37.7,6.2,40.3,4,Stable,0.0
STU3482,0,0.0,0,0,132.9,59.5,16.5,40.2,33.8,51.2,2.9,22.5,6,Declining,0.0
STU3483,0,0.0,6,6,130.0,71.5,4.6,36.9,41.1,44.7,0.5,46.1,6,Declining,1.0
STU3484,5,13.0,7,10,130.1,64.9,66.7,37.6,59.9,76.2,2.3,58.0,3,Stable,1.0
STU3485,5,12.18,7,11,124.5,67.7,44.3,76.8,39.4,58.2,3.0,58.0,4,Declining,1.0
STU3486,3,11.333333333333334,6,13,162.3,64.2,28.6,41.3,55.0,52.9,4.2,54.2,4,Declining,1.0
STU3487,7,13.0,8,8,137.8,61.5,51.2,44.9,63.8,63.1,3.9,27.8,4,Stable,0.0
STU3488,0,0.0,5,5,119.5,58.8,29.5,30.9,40.1,23.8,1.0,27.6,5,Declining,1.0
STU3489,2,12.5,5,13,110.0,62.2,53.5,26.0,52.3,41.4,3.5,62.3,6,Stable,1.0
STU3490,5,11.0,6,9,105.0,78.2,55.8,48.9,45.9,52.7,5.2,15.4,4,Improving,0.0
STU3491,0,0.0,0,0,142.8,48.7,30.0,30.2,43.0,31.7,2.7,0.0,4,Declining,1.0
STU3492,0,0.0,5,5,128.2,52.8,46.9,50.7,56.7,31.4,0.0,13.2,6,Declining,1.0
STU3493,0,0.0,5,9,120.0,45.9,21.8,43.1,55.3,63.7,0.9,19.0,6,Declining,1.0
STU3494,0,0.0,5,6,130.0,58.3,7.7,23.7,35.0,60.4,1.9,30.1,5,Declining,1.0
STU3495,5,12.4,5,5,121.7,54.7,52.2,45.6,50.0,21.9,3.9,29.5,2,Declining,0.0
STU3496,6,15.5,6,8,116.0,67.8,51.2,83.2,70.8,56.5,5.7,61.6,4,Stable,0.0
STU3497,2,11.5,5,13,133.2,54.5,25.5,40.3,57.8,36.1,3.5,79.5,5,Stable,1.0
STU3498,4,13.333333333333334,5,7,116.7,57.6,57.9,63.5,59.6,66.4,4.4,40.6,5,Declining,1.0
STU3499,6,12.666666666666666,6,8,126.4,60.2,31.6,46.8,37.0,56.5,1.3,29.8,6,Declining,0.0
STU3500,0,0.0,6,6,140.0,61.4,34.6,26.9,49.9,56.4,1.6,23.1,7,Declining,
STU3501,5,12.6,5,8,120.3,64.9,60.2,47.5,51.5,42.6,4.6,57.9,5,Declining,1.0
STU3502,6,13.5,6,6,118.0,65.6,55.4,73.0,57.8,42.8,6.2,53.8,5,Stable,1.0
STU3503,6,13.0,6,6,149.5,70.8,54.3,37.3,48.0,51.2,2.3,62.0,3,Declining,0.0
STU3504,6,11.714285714285714,6,15,130.0,61.2,46.5,63.1,71.8,46.9,3.7,47.1,5,Stable,0.0
STU3505,6,12.166666666666666,6,8,126.3,50.3,53.6,69.2,45.0,52.3,1.7,55.3,4,Declining,0.0
STU3506,0,0.0,5,10,116.2,47.2,42.6,32.9,60.9,53.6,1.9,68.8,6,Declining,1.0
STU3507,0,0.0,6,12,126.0,53.9,29.1,51.8,41.9,45.3,3.5,24.8,4,Declining,1.0
STU3508,5,11.5,5,6,122.3,64.5,36.3,62.9,51.5,48.3,4.8,48.0,5,Stable,0.0
STU3509,4,11.25,5,7,119.5,68.7,58.4,42.2,43.5,51.6,3.5,53.7,5,Stable,
STU3510,7,12.285714285714286,7,7,131.8,65.4,74.6,44.0,50.2,35.2,3.6,89.0,5,Declining,0.0
STU3511,7,12.718571428571428,7,7,130.7,74.9,70.7,53.9,53.7,31.1,7.1,64.8,2,Declining,1.0
STU3512,5,12.4,6,12,140.0,68.9,20.0,55.8,56.0,67.9,3.6,51.9,5,Declining,
STU3513,0,0.0,0,0,129.5,43.7,50.0,33.6,45.4,28.9,1.3,21.5,6,Declining,1.0
STU3514,1,14.0,6,16,130.0,44.6,42.3,59.7,51.2,69.2,3.0,68.5,3,Declining,1.0
STU3515,3,11.666666666666666,5,10,114.0,56.2,70.4,42.5,57.7,47.2,1.8,45.5,4,Declining,1.0
STU3516,1,13.0,6,15,121.0,65.4,36.5,41.0,64.2,52.6,4.1,69.9,3,Declining,
STU3517,0,0.0,0,0,116.4,58.0,21.5,38.0,50.6,48.0,2.8,24.4,6,Declining,1.0
STU3518,0,0.0,5,10,121.7,55.2,35.9,42.2,47.6,50.8,2.9,21.4,5,Declining,1.0
STU3519,4,11.5,6,13,130.0,66.0,45.2,68.8,58.3,45.8,4.6,26.5,4,Declining,1.0
STU3520,7,11.714285714285714,10,10,120.0,77.1,48.1,60.8,44.8,55.0,3.2,59.2,3,Stable,1.0
STU3521,5,12.6,5,7,125.0,65.7,62.2,62.4,56.2,52.6,3.6,22.4,4,Stable,0.0
STU3522,13,11.642857142857142,17,19,134.1,73.7,73.7,57.7,50.3,64.8,6.0,78.9,2,Stable,1.0
STU3523,6,14.875,6,8,149.5,80.3,42.5,52.7,66.9,57.9,3.5,31.9,1,Stable,0.0
STU3524,2,10.0,5,11,113.2,48.3,66.4,42.1,53.3,40.2,2.6,16.7,9,Declining,
STU3525,5,14.2,5,5,146.0,80.0,37.2,57.1,66.3,55.6,5.1,50.2,4,Stable,
STU3526,6,12.714285714285714,6,8,140.0,45.9,44.7,56.7,66.9,36.3,2.9,65.4,9,Declining,0.0
STU3527,5,11.6,12,16,162.4,59.3,81.8,55.6,59.0,53.3,2.4,48.5,4,Declining,1.0
STU3528,5,11.94,7,14,136.6,61.5,55.8,52.0,47.8,54.7,2.6,61.7,4,Stable,1.0
STU3529,4,11.6,5,10,111.0,51.7,41.8,52.1,30.6,39.9,6.9,52.7,4,Stable,1.0
STU3530,5,12.7,7,9,115.7,64.5,54.4,74.2,59.9,49.8,5.0,60.3,5,Stable,
STU3531,6,13.333333333333334,6,6,105.7,66.1,60.7,58.5,53.6,47.9,4.7,75.0,4,Declining,0.0
STU3532,8,13.333333333333334,9,13,128.2,74.3,59.0,65.0,65.8,50.7,3.1,44.5,2,Stable,
STU3533,5,13.4,5,5,137.0,71.5,66.6,59.9,61.4,62.3,4.4,52.4,3,Declining,0.0
STU3534,0,0.0,6,12,120.0,57.6,26.4,37.7,47.6,45.2,4.2,1.5,4,Declining,1.0
STU3535,2,11.0,5,5,120.5,71.7,38.8,56.1,52.8,60.4,3.7,64.5,5,Declining,1.0
STU3536,13,12.0,15,17,118.1,76.0,48.1,62.1,44.6,85.2,3.3,55.0,4,Stable,1.0
STU3537,0,0.0,5,0,139.0,52.4,25.0,23.0,52.6,51.2,2.6,29.2,6,Declining,1.0
STU3538,0,0.0,5,5,116.3,56.5,36.3,31.8,28.1,20.3,1.9,24.5,5,Declining,1.0
STU3539,4,12.5,6,12,120.5,60.4,37.9,77.6,47.5,44.8,3.9,39.1,2,Stable,1.0
STU3540,6,13.666666666666666,6,7,134.9,57.0,56.1,69.6,52.4,70.6,2.8,63.2,6,Declining,0.0
STU3541,1,10.0,5,10,123.0,65.6,53.3,45.1,49.7,43.3,2.3,51.2,5,Declining,1.0
STU3542,6,11.5,6,6,122.9,53.5,36.0,61.8,50.8,47.1,3.2,41.0,5,Stable,1.0
STU3543,4,12.25,5,7,140.0,63.3,42.2,55.4,47.5,55.8,2.7,74.0,6,Declining,
STU3544,5,13.6,6,11,122.5,48.2,46.2,76.2,63.4,50.8,3.9,64.3,1,Declining,
STU3545,2,10.5,5,11,121.5,63.7,44.5,48.6,37.5,69.8,2.5,68.8,5,Stable,
STU3546,6,13.266666666666666,7,7,132.3,60.7,50.3,58.0,51.2,52.2,5.9,23.5,6,Stable,0.0
STU3547,7,12.5125,7,8,131.5,71.3,63.6,46.1,34.8,83.5,4.6,42.6,2,Stable,0.0
STU3548,0,0.0,5,9,128.2,54.1,48.1,37.7,30.9,32.5,3.1,44.8,4,Declining,1.0
STU3549,0,0.0,6,14,148.0,55.4,27.4,7.2,26.2,32.1,2.1,12.9,4,Declining,1.0
STU3550,6,13.483333333333334,7,7,121.5,67.1,60.8,58.6,62.9,44.3,1.5,45.6,2,Stable,0.0
STU3551,6,12.565,7,9,135.4,61.5,68.5,67.1,57.0,44.4,4.9,35.7,5,Stable,
STU3552,0,0.0,6,8,139.0,51.3,50.7,59.5,33.0,47.8,2.0,36.1,6,Declining,1.0
STU3553,3,13.0,5,9,113.4,60.3,52.3,58.6,21.2,35.7,4.1,43.1,2,Declining,1.0
STU3554,5,16.5,5,6,150.0,66.7,53.3,52.6,41.6,43.7,4.0,38.7,1,Stable,1.0
STU3555,6,13.166666666666666,6,7,122.0,62.0,35.4,45.4,44.3,60.3,1.2,77.5,3,Declining,
STU3556,6,13.8,6,11,150.0,70.8,48.4,50.7,52.7,29.1,3.5,62.8,6,Stable,0.0
STU3557,6,11.166666666666666,6,7,119.3,51.2,32.6,34.4,61.4,34.9,2.7,58.8,2,Stable,
STU3558,0,0.0,6,0,140.0,43.0,48.7,35.0,25.6,37.4,2.2,31.5,3,Declining,1.0
STU3559,6,12.666666666666666,6,7,125.0,81.3,48.6,40.1,41.4,58.6,4.4,63.8,4,Improving,
STU3560,5,12.6,5,5,140.7,61.9,49.6,46.4,37.1,48.5,6.3,57.7,2,Declining,0.0
STU3561,5,13.06,7,7,100.0,57.7,43.9,51.8,54.5,58.4,4.4,23.0,7,Stable,
STU3562,6,13.833333333333334,6,7,146.7,66.7,35.9,59.7,34.1,44.3,3.3,81.7,4,Declining,0.0
STU3563,0,0.0,5,5,96.0,61.6,44.3,18.9,23.0,56.9,1.6,56.5,5,Declining,1.0
STU3564,2,16.0,6,6,160.0,70.8,57.0,49.9,58.9,63.8,4.4,43.7,4,Declining,1.0
STU3565,0,0.0,5,5,130.0,49.5,47.0,47.0,55.9,28.9,3.1,5.3,5,Declining,1.0
STU3566,3,10.666666666666666,5,12,130.0,59.8,27.3,68.1,52.5,48.1,2.0,30.7,4,Improving,1.0
STU3567,18,14.5,18,18,140.0,72.6,81.2,67.5,63.9,42.8,5.1,54.0,6,Stable,0.0
STU3568,5,14.0,5,6,116.6,68.8,50.4,81.3,76.8,64.9,3.7,56.4,5,Declining,0.0
STU3569,3,13.333333333333334,5,10,120.5,65.5,59.6,61.6,48.3,36.9,1.8,43.5,4,Declining,0.0
STU3570,0,0.0,6,0,103.0,47.7,3.4,38.7,34.8,31.5,2.9,20.3,6,Declining,1.0
STU3571,5,12.0,6,9,111.9,61.4,55.6,68.6,48.6,49.1,4.0,59.7,3,Stable,0.0
STU3572,5,16.2,5,6,148.7,65.4,52.9,50.7,71.7,39.0,3.8,52.8,5,Stable,0.0
STU3573,7,10.285714285714286,13,13,120.0,77.9,48.9,42.0,60.1,43.5,4.1,66.0,0,Stable,1.0
STU3574,0,0.0,5,5,125.7,54.1,34.6,49.9,46.0,43.2,2.9,29.7,5,Declining,
STU3575,6,13.571428571428571,6,7,120.1,93.2,45.4,61.9,58.9,48.4,6.3,78.4,2,Stable,0.0
STU3576,6,14.285714285714286,6,7,127.8,65.0,36.2,68.7,51.6,65.4,4.8,87.5,5,Declining,0.0
STU3577,5,10.2,5,7,106.4,50.8,33.7,64.1,49.1,59.9,2.2,51.7,4,Declining,0.0
STU3578,2,10.25,8,16,100.0,66.3,48.0,74.8,41.6,39.7,6.8,41.8,2,Declining,1.0
STU3579,0,0.0,6,0,123.9,63.4,50.7,20.6,36.0,32.6,0.7,28.7,6,Declining,1.0
STU3580,6,14.833333333333334,6,7,139.5,71.2,66.9,52.4,59.4,49.9,4.5,70.4,4,Improving,0.0
STU3581,5,13.625,6,12,150.0,68.2,55.3,52.0,53.6,49.5,3.7,66.1,6,Stable,0.0
STU3582,7,12.271428571428572,7,7,139.8,63.5,46.5,69.3,63.5,71.9,3.8,24.2,4,Stable,0.0
STU3583,0,0.0,5,0,154.4,52.7,59.8,42.5,42.6,40.3,2.5,38.0,6,Declining,1.0
STU3584,4,12.5,5,8,115.5,46.4,58.3,67.1,55.3,32.2,4.2,44.0,4,Declining,
STU3585,9,13.22222222222222,9,10,119.0,75.4,62.5,61.7,49.4,49.1,5.9,60.9,0,Stable,0.0
STU3586,2,15.0,7,13,96.1,62.8,35.2,54.0,42.1,47.6,3.0,51.2,3,Declining,1.0
STU3587,0,0.0,0,0,130.0,64.2,38.1,46.2,28.7,43.1,2.5,23.7,3,Declining,1.0
STU3588,12,13.166666666666666,12,12,128.8,66.2,43.3,64.3,71.5,81.3,5.3,35.6,6,Declining,0.0
STU3589,5,13.833333333333334,6,8,126.8,66.0,77.0,59.7,37.9,63.4,6.7,28.6,3,Declining,0.0
STU3590,0,0.0,5,0,130.0,65.0,24.9,45.8,41.9,36.8,2.6,25.5,7,Declining,1.0
STU3591,0,0.0,5,6,116.7,66.3,28.6,44.1,42.7,28.6,0.7,28.8,4,Declining,
STU3592,7,13.154285714285717,8,8,125.5,73.9,45.4,68.0,49.4,72.1,5.7,53.0,3,Stable,
STU3593,9,12.333333333333334,12,12,110.0,53.3,50.4,58.5,57.3,53.0,3.7,60.1,3,Stable,1.0
STU3594,6,13.0,6,6,133.7,56.1,60.0,57.0,56.8,36.8,2.8,40.0,5,Stable,1.0
STU3595,2,11.5,5,14,117.6,69.6,48.5,39.4,40.4,54.8,5.1,26.6,4,Declining,
STU3596,3,13.25,6,15,140.0,60.0,51.4,65.7,46.2,38.0,3.9,65.7,3,Improving,1.0
STU3597,3,13.333333333333334,6,12,150.0,65.9,59.2,74.1,52.5,60.4,3.5,58.8,1,Declining,
STU3598,6,13.5,6,6,133.7,68.2,34.1,33.7,54.4,49.5,6.0,42.3,7,Stable,0.0
STU3599,6,12.666666666666666,6,7,137.0,68.3,60.8,62.5,40.7,50.0,3.3,65.2,3,Declining,0.0
STU3600,11,15.090909090909092,11,18,128.2,63.1,61.4,61.1,62.1,28.2,4.1,47.7,2,Stable,1.0
STU3601,0,0.0,0,0,129.2,63.2,26.6,35.8,40.4,50.9,2.6,33.1,5,Declining,1.0
STU3602,6,13.166666666666666,6,7,129.5,62.3,53.8,62.8,64.5,39.9,1.2,56.3,6,Stable,0.0
STU3603,6,12.833333333333334,6,6,129.6,70.9,53.2,54.4,53.9,45.0,4.1,42.6,3,Stable,0.0
STU3604,5,11.8,5,7,121.7,63.5,18.7,57.9,48.7,54.5,3.8,57.5,3,Stable,
STU3605,6,11.833333333333334,6,6,141.8,81.0,67.5,49.7,61.0,51.2,2.7,31.6,4,Improving,0.0
STU3606,5,12.8,6,6,129.8,77.2,65.4,72.0,64.4,80.4,3.7,50.6,6,Stable,0.0
STU3607,5,11.8,7,7,106.0,82.2,34.6,50.4,38.8,31.5,4.0,49.7,4,Declining,1.0
STU3608,0,0.0,0,0,121.6,68.2,25.9,28.9,33.9,33.4,1.9,13.2,6,Declining,
STU3609,5,15.8,5,7,121.5,66.3,69.8,60.7,34.5,64.8,5.0,64.1,3,Declining,1.0
STU3610,0,0.0,0,0,117.0,50.7,43.0,28.0,29.5,32.7,2.3,46.7,5,Declining,
STU3611,2,12.5,5,9,130.0,54.9,53.2,54.3,66.0,50.6,3.3,46.9,7,Declining,
STU3612,6,14.666666666666666,6,9,117.7,69.7,59.0,76.5,45.1,86.5,4.9,56.1,2,Stable,0.0
STU3613,4,12.5,6,10,140.0,65.5,54.9,52.9,57.4,53.2,4.0,46.1,5,Stable,1.0
STU3614,3,12.0,5,7,133.1,63.8,35.9,35.4,55.3,67.6,7.1,46.6,3,Declining,1.0
STU3615,7,13.142857142857142,8,8,100.0,60.5,46.4,51.2,49.5,62.8,5.3,46.4,4,Declining,
STU3616,3,12.666666666666666,6,6,119.1,67.3,61.0,61.8,47.1,60.0,2.9,48.7,4,Declining,1.0
STU3617,5,15.0,5,6,129.8,63.8,60.6,57.0,68.8,52.2,1.9,49.5,4,Stable,
STU3618,5,13.6,6,7,131.3,62.3,55.1,63.1,63.4,34.1,3.0,76.6,4,Stable,1.0
STU3619,6,12.5,6,6,136.7,67.3,43.7,46.9,76.1,66.5,1.4,48.3,2,Stable,0.0
STU3620,6,13.333333333333334,6,7,126.2,66.0,64.2,50.4,29.0,60.9,4.7,38.5,4,Stable,0.0
STU3621,4,12.25,6,13,109.6,54.0,39.0,61.2,58.3,59.0,3.4,24.5,1,Declining,1.0
STU3622,7,15.101428571428572,7,7,131.9,61.8,72.5,77.0,32.8,54.6,3.3,70.9,4,Declining,0.0
STU3623,6,13.166666666666666,6,6,140.7,70.6,43.4,50.4,53.9,46.2,4.6,74.0,3,Stable,0.0
STU3624,4,11.0,6,8,120.7,63.8,38.4,52.3,49.1,66.8,3.1,30.4,4,Stable,1.0
STU3625,3,11.666666666666666,5,9,113.8,48.6,49.0,64.9,39.7,54.7,4.0,56.9,4,Declining,0.0
STU3626,1,10.0,6,13,121.0,68.0,48.7,50.7,42.9,26.5,2.9,52.3,5,Stable,
STU3627,7,11.571428571428571,7,15,112.4,66.6,54.1,63.6,52.0,54.1,4.1,53.7,0,Stable,1.0
STU3628,6,12.166666666666666,6,6,131.0,57.3,35.4,45.4,57.8,49.5,5.4,34.4,3,Stable,
STU3629,0,0.0,0,0,142.7,49.6,40.1,38.0,27.6,6.5,3.1,37.1,6,Declining,1.0
STU3630,6,13.833333333333334,6,6,125.5,68.1,64.4,48.2,47.3,45.5,5.7,72.8,6,Declining,0.0
STU3631,6,12.357142857142858,7,10,107.8,48.7,51.0,34.8,59.3,85.0,4.3,73.3,8,Declining,0.0
STU3632,6,12.166666666666666,6,7,110.4,69.3,32.8,43.8,60.8,25.0,1.6,59.2,7,Stable,1.0
STU3633,3,12.0,6,8,136.1,72.1,46.3,57.2,77.6,37.0,2.7,61.0,3,Stable,
STU3634,9,12.416666666666666,10,14,138.3,75.6,41.7,64.9,58.7,27.7,2.3,29.3,4,Stable,0.0
STU3635,4,12.75,5,7,142.3,74.3,27.0,62.4,58.8,33.1,4.8,58.9,6,Declining,0.0
STU3636,18,14.933333333333334,21,33,145.0,70.8,61.4,77.1,66.1,46.7,5.7,82.9,3,Improving,0.0
STU3637,6,13.0,6,6,125.7,74.6,71.4,52.3,68.1,39.6,5.4,47.3,4,Declining,0.0
STU3638,7,12.857142857142858,7,7,108.0,69.1,51.8,33.8,45.5,75.2,5.2,54.8,4,Declining,
STU3639,7,14.455000000000002,7,10,128.7,61.4,51.3,43.9,55.8,67.2,4.0,47.9,4,Improving,0.0
STU3640,6,14.0,6,8,128.0,70.8,61.6,69.3,57.6,51.8,6.1,30.5,3,Declining,0.0
STU3641,6,13.5,6,6,146.5,70.1,59.7,45.3,59.3,74.3,5.1,62.0,4,Declining,0.0
STU3642,0,0.0,6,0,106.1,67.3,17.4,37.1,48.4,32.3,2.1,58.0,4,Declining,1.0
