StudentID,CGPA,Internships,Projects,Certifications,AptitudeTestScore,SoftSkillsScore,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Gender,Stream,PlacementStatus
STU_08184,7.44,1,0,0,73.2,64.7,1,0,81.2,85.6,Male,Computer Science,Placed
STU_08185,7.35,0,3,1,82.8,84.4,1,1,80.2,63.1,Male,Mechanical,Placed
STU_08186,5.97,3,0,0,70.5,78.6,0,1,95.7,80.0,Female,Information Technology,Placed
STU_08187,7.86,2,2,0,49.2,86.3,0,0,80.5,76.4,Male,Electronics,Placed
STU_08188,,0,2,2,63.0,59.0,0,0,90.4,48.0,Female,Electronics,Placed
STU_08189,7.98,1,2,1,82.6,68.9,0,1,82.3,49.0,Male,Information Technology,Placed
STU_08190,8.25,1,1,0,64.9,69.4,1,0,72.9,62.7,Female,Information Technology,Placed
STU_08191,7.9,2,2,2,58.0,74.5,1,1,66.1,88.0,Male,Information Technology,Placed
STU_08192,6.89,1,2,1,47.3,79.5,0,0,81.1,54.4,Female,Information Technology,Placed
STU_08193,7.23,0,1,0,63.7,73.7,1,1,85.6,87.2,Female,Computer Science,Not Placed
STU_08194,7.39,0,1,0,59.5,88.0,1,1,77.1,55.6,Female,Civil,Placed
STU_08195,7.41,0,0,0,68.7,67.5,0,1,71.7,51.0,Male,Electronics,Placed
STU_08196,8.3,3,0,0,77.1,59.4,1,0,92.1,78.3,Female,Electronics,Placed
STU_08197,7.94,0,0,0,65.8,64.0,1,1,73.6,74.6,Male,Electronics,Placed
STU_08198,9.38,0,1,2,72.8,62.5,0,0,66.5,55.6,Female,Electronics,Placed
STU_08199,9.51,2,2,1,77.1,66.5,1,0,77.4,61.8,Male,Mechanical,Placed
STU_08200,7.38,2,1,2,51.6,68.8,0,1,78.8,78.4,Female,Mechanical,Placed
STU_08201,5.0,2,1,0,98.3,69.3,1,1,70.6,70.9,Male,Information Technology,Placed
STU_08202,8.54,1,0,0,58.9,74.8,0,0,77.1,81.8,Male,Information Technology,Placed
STU_08203,6.76,1,2,2,77.7,66.5,1,1,61.0,71.3,Male,Mechanical,Placed
STU_08204,6.5,1,1,1,53.0,84.6,0,1,82.2,85.9,Male,Computer Science,Placed
STU_08205,6.9,0,2,2,71.7,48.7,0,1,67.5,62.4,Female,Information Technology,Placed
STU_08206,6.85,1,2,0,72.2,45.3,1,1,74.2,81.5,Male,Computer Science,Placed
STU_08207,7.91,0,2,2,94.9,84.0,1,1,71.2,61.1,Female,Mechanical,Placed
STU_08208,5.74,0,1,1,66.5,83.1,0,1,92.0,78.4,Male,Computer Science,Placed
STU_08209,6.22,2,2,0,89.5,86.9,0,1,75.0,82.0,Male,Computer Science,Placed
STU_08210,7.64,0,1,1,74.4,79.6,0,0,69.6,63.3,Male,Computer Science,Placed
STU_08211,7.92,2,3,2,97.8,72.0,0,1,98.9,79.2,Male,Information Technology,Placed
STU_08212,7.94,0,2,0,43.3,68.9,1,1,95.9,81.2,Male,Computer Science,Placed
STU_08213,6.51,0,2,3,77.2,52.8,0,1,86.4,80.5,Male,Information Technology,Placed
STU_08214,6.32,1,4,1,29.9,73.8,0,1,83.6,66.8,Male,Civil,Placed
STU_08215,6.79,1,2,0,69.1,54.8,1,1,69.3,71.0,Male,Computer Science,Placed
STU_08216,7.54,1,1,0,85.3,100.0,1,1,88.9,93.8,Female,Civil,Placed
STU_08217,8.79,2,0,0,91.7,59.6,1,1,81.6,65.3,Female,Computer Science,Placed
STU_08218,5.25,0,2,0,81.1,71.1,0,0,71.6,76.5,Male,Civil,Not Placed
STU_08219,7.08,2,3,1,65.6,90.1,1,1,79.4,72.7,Male,Mechanical,Placed
STU_08220,5.97,0,3,2,78.2,67.6,1,1,73.4,78.7,Male,Civil,Placed
STU_08221,5.65,2,2,1,100.0,67.7,0,0,62.8,90.4,Female,Civil,Placed
STU_08222,8.27,0,1,1,71.1,41.0,1,1,91.7,68.5,Male,Electronics,Placed
STU_08223,7.84,2,2,0,84.4,56.3,1,1,59.9,79.0,Male,Civil,Placed
STU_08224,7.75,1,2,3,63.6,78.7,0,1,99.0,82.8,Male,Civil,Placed
STU_08225,8.22,0,1,0,86.1,92.1,0,1,75.9,71.4,Female,Information Technology,Placed
STU_08226,6.82,2,2,0,83.6,61.3,1,1,82.5,65.7,Male,Computer Science,Placed
STU_08227,6.87,0,2,1,60.8,74.4,0,1,83.3,76.1,Male,Electronics,Placed
STU_08228,9.49,0,3,2,81.7,100.0,0,1,68.1,75.3,Male,Information Technology,Placed
STU_08229,7.05,2,2,3,82.4,78.8,1,1,75.9,57.0,Female,Electronics,Placed
STU_08230,8.04,0,0,3,81.1,83.7,0,0,77.0,66.3,Female,Computer Science,Placed
STU_08231,7.31,0,0,2,69.4,62.8,1,0,72.0,83.0,Male,Civil,Placed
STU_08232,5.45,1,3,1,88.4,90.6,1,1,88.4,70.0,Male,Computer Science,Placed
STU_08233,5.26,2,3,0,56.0,63.7,0,1,65.9,80.1,Male,Civil,Placed
STU_08234,6.72,0,1,1,70.1,61.6,0,0,80.0,63.4,Male,Electronics,Placed
STU_08235,8.36,1,2,0,71.7,89.8,0,0,60.9,76.4,Male,Civil,Placed
STU_08236,8.09,1,3,0,87.6,64.4,0,0,80.4,76.4,Female,Computer Science,Placed
STU_08237,8.21,2,3,0,55.5,72.0,0,1,79.7,78.3,Female,Civil,Placed
STU_08238,6.31,2,2,0,73.6,91.5,1,1,97.1,70.9,Male,Computer Science,Placed
STU_08239,8.92,1,1,1,62.6,61.0,1,1,71.9,76.7,Female,Computer Science,Placed
STU_08240,6.34,1,2,0,71.6,69.2,0,1,76.3,95.8,Male,Information Technology,Placed
STU_08241,7.51,0,0,0,75.9,64.7,0,1,75.6,79.6,Female,Computer Science,Placed
STU_08242,7.29,0,3,2,50.8,68.1,1,1,94.8,91.2,Male,Information Technology,Placed
STU_08243,7.13,1,0,1,89.0,72.5,1,1,72.2,73.1,Female,Mechanical,Placed
STU_08244,,3,2,2,76.4,88.1,0,0,80.3,48.0,Female,Information Technology,Placed
STU_08245,6.59,1,2,1,57.1,91.7,0,1,75.1,83.3,Female,Civil,Placed
STU_08246,5.95,0,2,0,64.9,73.9,1,1,76.5,96.6,Male,Mechanical,Placed
STU_08247,7.32,1,2,0,92.4,63.3,0,1,78.1,76.5,Male,Information Technology,Placed
STU_08248,6.9,1,0,1,76.2,80.1,0,1,89.0,68.7,Male,Information Technology,Placed
STU_08249,10.0,1,2,2,55.5,72.1,0,1,92.5,76.0,Male,Electronics,Placed
STU_08250,7.98,1,1,0,58.2,72.5,0,0,64.1,87.8,Male,Information Technology,Placed
STU_08251,6.89,1,1,2,79.4,59.6,0,1,85.8,76.5,Male,Mechanical,Placed
STU_08252,6.24,0,4,1,81.2,52.6,1,0,90.5,67.6,Female,Civil,Placed
STU_08253,5.42,2,2,0,75.4,71.8,1,0,81.4,64.1,Male,Information Technology,Placed
STU_08254,6.27,1,2,1,65.6,59.2,0,1,89.8,82.9,Female,Civil,Placed
STU_08255,7.41,0,2,1,82.1,65.6,0,1,65.5,99.0,Female,Computer Science,Placed
STU_08256,8.73,0,2,0,65.3,89.8,0,1,83.1,62.1,Male,Information Technology,Placed
STU_08257,8.42,2,2,0,57.2,71.2,0,1,90.5,81.9,Female,Civil,Placed
STU_08258,7.53,2,2,2,93.8,85.3,0,1,71.7,82.6,Male,Computer Science,Placed
STU_08259,6.98,0,4,1,77.3,75.6,0,1,65.1,62.7,Female,Mechanical,Placed
STU_08260,7.57,0,2,0,58.2,79.0,0,1,89.4,83.9,Male,Computer Science,Placed
STU_08261,6.78,0,2,2,72.0,65.4,1,1,73.8,97.4,Male,Computer Science,Placed
STU_08262,9.02,0,2,0,70.4,85.8,1,0,72.2,85.5,Male,Information Technology,Placed
STU_08263,7.11,1,1,0,64.8,75.7,0,1,59.2,71.0,Male,Information Technology,Placed
STU_08264,7.21,1,2,0,73.5,68.8,0,1,72.9,60.0,Male,Civil,Placed
STU_08265,5.08,1,4,2,56.1,75.7,0,1,71.0,79.9,Female,Computer Science,Placed
STU_08266,7.1,1,0,1,83.1,63.4,0,1,60.0,73.4,Female,Computer Science,Placed
STU_08267,8.14,0,1,1,69.9,68.5,1,1,72.1,82.2,Male,Computer Science,Placed
STU_08268,6.23,0,2,3,45.9,71.3,0,1,89.9,71.7,Female,Electronics,Placed
STU_08269,6.55,0,0,2,66.6,65.7,0,1,81.4,64.9,Male,Civil,Not Placed
STU_08270,8.09,0,3,0,60.8,90.7,0,1,61.6,75.8,Male,Information Technology,Placed
STU_08271,5.82,0,1,2,25.1,67.0,0,0,81.9,87.8,Male,Mechanical,Placed
STU_08272,8.36,1,1,1,67.7,97.0,1,1,85.3,84.0,Female,Computer Science,Placed
STU_08273,6.77,2,3,0,85.6,72.8,1,1,79.0,71.9,Male,Mechanical,Placed
STU_08274,6.91,1,1,0,68.4,69.2,0,0,77.6,62.0,Male,Mechanical,Placed
STU_08275,6.18,2,2,1,80.6,65.9,0,1,70.1,71.8,Male,Information Technology,Placed
STU_08276,7.68,1,3,0,70.1,77.1,0,1,82.2,71.5,Male,Civil,Placed
STU_08277,9.76,1,2,0,63.2,82.7,1,1,83.9,74.4,Male,Electronics,Placed
STU_08278,8.08,0,2,1,59.0,41.5,1,1,80.8,96.8,Male,Civil,Placed
STU_08279,6.44,3,0,2,50.8,72.1,0,1,95.5,71.6,Male,Mechanical,Placed
STU_08280,8.44,0,0,0,83.9,48.1,0,1,75.9,76.5,Male,Civil,Placed
STU_08281,6.98,0,1,1,81.0,83.8,0,1,65.0,83.5,Female,Electronics,Placed
STU_08282,8.67,0,0,1,65.8,84.0,1,1,94.7,80.6,Male,Electronics,Placed
STU_08283,8.11,3,2,1,39.6,72.5,1,0,59.1,91.1,Male,Electronics,Placed
STU_08284,5.0,3,1,3,77.1,74.5,1,1,74.0,69.0,Male,Mechanical,Placed
STU_08285,,1,2,1,56.4,54.8,0,0,68.8,67.7,Female,Civil,Placed
STU_08286,8.24,1,1,1,72.2,65.4,1,1,77.0,71.0,Male,Information Technology,Placed
STU_08287,7.45,1,2,3,46.9,64.7,0,1,76.6,64.8,Female,Electronics,Placed
STU_08288,6.28,3,1,0,71.4,66.6,0,1,68.4,75.6,Female,Information Technology,Placed
STU_08289,6.67,1,1,0,68.0,82.5,1,1,88.7,76.7,Male,Information Technology,Placed
STU_08290,5.39,2,2,1,33.9,87.4,1,1,76.7,71.3,Female,Mechanical,Placed
STU_08291,7.21,0,2,0,94.3,79.3,0,1,90.2,81.0,Male,Electronics,Placed
STU_08292,9.51,0,3,0,65.1,68.1,0,1,66.3,81.3,Male,Mechanical,Placed
STU_08293,8.1,2,3,0,66.1,63.0,0,1,67.2,67.0,Male,Mechanical,Placed
STU_08294,9.49,0,2,1,78.0,73.1,1,1,66.9,81.3,Male,Civil,Placed
STU_08295,8.18,2,2,2,69.2,75.6,0,0,83.2,62.3,Female,Mechanical,Placed
STU_08296,8.33,1,0,0,75.5,69.3,0,0,95.5,64.8,Male,Civil,Placed
STU_08297,9.27,2,0,1,52.8,64.1,1,1,75.0,90.7,Female,Civil,Placed
STU_08298,7.68,0,3,0,67.9,79.4,1,1,54.9,72.5,Female,Electronics,Placed
STU_08299,7.11,1,1,1,41.4,80.6,0,1,82.7,72.8,Male,Information Technology,Placed
STU_08300,8.33,1,1,1,66.4,56.3,0,1,84.6,93.3,Male,Electronics,Placed
STU_08301,8.75,1,0,2,91.7,67.4,0,1,67.7,76.9,Male,Civil,Placed
STU_08302,6.82,1,1,0,47.4,81.3,1,1,83.7,72.2,Female,Computer Science,Placed
STU_08303,6.58,3,2,1,64.7,83.9,1,0,86.1,65.1,Male,Information Technology,Placed
STU_08304,7.44,1,1,0,38.1,72.8,0,1,57.5,80.1,Male,Information Technology,Placed
STU_08305,8.13,0,1,1,70.1,76.4,0,1,89.2,90.9,Male,Computer Science,Placed
STU_08306,8.1,2,1,2,77.0,75.0,0,0,89.8,74.3,Male,Electronics,Placed
STU_08307,5.88,0,2,2,75.8,83.5,0,1,74.9,89.2,Male,Computer Science,Placed
STU_08308,9.21,0,2,0,61.0,58.7,1,1,84.5,73.4,Male,Computer Science,Placed
STU_08309,6.66,0,1,2,37.8,75.2,0,1,97.8,66.7,Male,Electronics,Placed
STU_08310,7.03,2,2,0,51.4,61.3,1,0,71.4,69.7,Male,Computer Science,Not Placed
STU_08311,6.4,0,1,0,88.8,85.1,1,1,89.6,66.8,Male,Computer Science,Placed
STU_08312,10.0,0,2,2,83.2,59.3,1,1,80.5,90.2,Female,Civil,Placed
STU_08313,7.54,2,2,0,68.6,76.9,0,1,66.6,87.4,Male,Mechanical,Placed
STU_08314,6.45,2,4,0,72.4,61.4,0,0,59.8,79.3,Female,Electronics,Placed
STU_08315,8.16,0,1,0,54.6,81.0,1,1,85.2,48.9,Female,Civil,Placed
STU_08316,8.07,1,0,0,89.4,77.3,0,0,64.9,91.3,Male,Electronics,Placed
STU_08317,7.11,2,1,0,59.2,74.9,1,1,87.7,70.8,Male,Computer Science,Placed
STU_08318,8.14,0,0,2,76.6,95.5,0,0,56.2,68.2,Male,Civil,Placed
STU_08319,6.47,2,1,1,50.1,63.6,0,1,79.5,71.3,Male,Information Technology,Placed
STU_08320,6.81,1,1,1,67.3,83.1,1,1,74.8,75.4,Male,Information Technology,Placed
STU_08321,5.29,1,1,0,88.7,86.1,1,1,94.8,79.7,Female,Computer Science,Placed
STU_08322,5.98,1,3,1,55.8,83.1,0,0,80.3,87.0,Male,Information Technology,Placed
STU_08323,9.11,1,1,2,81.2,63.9,0,1,84.1,80.8,Male,Computer Science,Placed
STU_08324,8.94,0,4,2,53.8,69.2,1,1,73.7,75.3,Male,Mechanical,Placed
STU_08325,7.37,1,3,3,56.5,64.7,0,1,76.2,70.9,Female,Civil,Placed
STU_08326,8.96,0,3,1,69.9,68.4,0,1,88.5,65.3,Female,Electronics,Placed
STU_08327,7.14,1,3,3,84.6,61.9,0,1,78.2,79.2,Male,Mechanical,Placed
STU_08328,7.06,0,2,0,65.5,67.6,1,0,68.8,80.8,Male,Computer Science,Placed
STU_08329,,2,2,0,79.3,89.6,1,1,89.4,66.6,Male,Information Technology,Placed
STU_08330,7.18,0,1,2,87.2,68.2,0,1,94.9,63.4,Male,Electronics,Placed
STU_08331,7.08,1,2,0,58.4,73.3,0,1,93.0,83.6,Male,Civil,Placed
STU_08332,8.44,0,3,0,47.1,63.3,0,1,90.9,70.4,Female,Computer Science,Placed
STU_08333,7.45,1,1,2,64.7,71.8,1,0,75.2,62.2,Male,Civil,Placed
STU_08334,8.01,1,0,2,89.1,81.9,1,1,68.2,64.6,Male,Electronics,Placed
STU_08335,8.33,1,2,0,57.8,77.9,0,1,66.1,80.7,Male,Civil,Placed
STU_08336,7.69,0,2,2,85.2,89.0,0,1,64.9,92.3,Female,Information Technology,Placed
STU_08337,6.33,0,3,2,66.1,57.5,0,1,77.1,86.2,Male,Electronics,Placed
STU_08338,5.95,1,0,2,96.3,62.9,0,0,95.7,54.3,Female,Electronics,Placed
STU_08339,7.45,2,2,1,100.0,67.0,0,1,61.5,73.9,Male,Computer Science,Placed
STU_08340,7.13,0,1,1,85.5,90.3,1,0,78.2,84.0,Male,Mechanical,Placed
STU_08341,7.39,0,3,2,45.3,75.6,0,1,74.8,58.8,Female,Information Technology,Placed
STU_08342,7.28,0,0,1,34.0,55.0,1,1,66.2,92.8,Female,Computer Science,Not Placed
STU_08343,9.88,1,3,1,70.9,85.1,0,1,75.5,55.2,Female,Electronics,Placed
STU_08344,5.97,0,0,1,83.6,73.3,1,0,90.9,81.7,Female,Information Technology,Placed
STU_08345,5.31,2,0,1,77.5,82.7,0,0,80.3,71.1,Male,Electronics,Placed
STU_08346,7.63,0,1,3,59.1,91.0,0,0,84.3,77.4,Female,Electronics,Placed
STU_08347,6.92,0,1,0,47.7,60.3,0,1,88.7,75.9,Male,Computer Science,Placed
STU_08348,7.62,0,2,0,83.9,91.0,1,1,81.9,65.4,Male,Information Technology,Placed
STU_08349,7.88,1,0,2,97.9,71.1,0,1,74.3,80.9,Female,Civil,Placed
STU_08350,8.58,1,1,0,59.9,67.0,1,1,79.0,72.5,Male,Electronics,Placed
STU_08351,5.79,0,1,1,82.4,73.9,1,0,67.3,81.4,Female,Electronics,Placed
STU_08352,6.74,2,3,0,100.0,57.7,0,0,78.6,67.8,Female,Computer Science,Placed
STU_08353,7.73,0,0,1,67.2,71.8,0,1,79.2,72.3,Male,Civil,Placed
STU_08354,8.07,1,1,2,67.5,69.1,0,0,91.2,81.1,Male,Information Technology,Placed
STU_08355,9.49,1,2,1,78.4,60.7,0,0,74.8,67.0,Male,Civil,Placed
STU_08356,8.26,0,3,0,65.7,64.2,0,1,74.8,87.9,Female,Information Technology,Placed
STU_08357,7.24,2,3,3,90.1,85.7,0,1,62.8,78.2,Male,Information Technology,Placed
STU_08358,6.41,2,3,0,63.9,69.9,1,0,84.5,96.8,Male,Civil,Placed
STU_08359,6.74,0,0,1,69.5,60.2,1,0,63.3,73.2,Male,Computer Science,Not Placed
STU_08360,6.71,1,3,1,48.4,77.4,1,1,73.0,78.0,Female,Civil,Placed
STU_08361,7.96,0,2,3,66.5,81.2,0,1,70.9,72.5,Female,Computer Science,Placed
STU_08362,7.56,1,3,0,54.9,72.0,0,0,86.9,75.1,Female,Computer Science,Not Placed
STU_08363,,0,1,1,75.2,57.2,0,0,82.9,81.1,Male,Civil,Not Placed
STU_08364,6.86,2,3,0,45.0,41.4,1,1,85.1,92.8,Female,Electronics,Placed
STU_08365,8.18,0,1,0,84.7,61.2,0,0,87.5,90.7,Female,Mechanical,Placed
STU_08366,7.65,0,2,2,56.9,84.7,0,1,71.6,83.6,Female,Computer Science,Placed
STU_08367,7.87,0,1,1,96.8,83.6,1,1,69.3,63.3,Female,Computer Science,Placed
STU_08368,7.68,0,1,2,90.6,62.4,0,1,61.2,70.9,Male,Information Technology,Placed
STU_08369,8.93,1,2,0,78.0,69.2,0,1,79.3,81.4,Female,Electronics,Placed
STU_08370,7.54,0,1,2,46.9,80.4,0,1,70.2,66.2,Female,Information Technology,Placed
STU_08371,6.91,1,2,2,60.6,70.3,1,1,82.5,74.8,Female,Civil,Placed
STU_08372,6.38,0,2,1,56.6,83.2,1,0,89.6,76.8,Female,Electronics,Placed
STU_08373,7.55,1,2,1,58.4,70.8,1,0,87.3,95.0,Male,Civil,Placed
STU_08374,5.0,1,1,3,93.7,77.8,1,1,79.2,73.3,Female,Civil,Placed
STU_08375,7.12,3,4,2,67.7,68.1,1,0,78.8,57.7,Male,Electronics,Placed
STU_08376,7.09,3,2,1,60.1,62.6,0,1,77.9,83.5,Male,Civil,Placed
STU_08377,5.94,2,1,1,58.8,86.0,0,1,99.0,86.5,Male,Civil,Not Placed
STU_08378,6.37,1,2,2,62.0,54.0,0,1,72.2,99.0,Female,Mechanical,Not Placed
STU_08379,8.11,0,1,0,78.0,64.8,0,1,78.8,70.2,Female,Electronics,Placed
STU_08380,7.53,1,0,1,45.6,70.9,0,0,76.2,59.9,Female,Mechanical,Placed
STU_08381,7.4,3,2,3,71.5,82.3,0,1,70.2,78.9,Male,Civil,Not Placed
STU_08382,7.61,0,2,2,76.4,61.5,0,1,74.2,80.8,Female,Electronics,Placed
STU_08383,7.39,1,1,2,44.0,73.5,0,0,78.3,81.4,Male,Mechanical,Placed
STU_08384,8.54,0,1,0,48.7,55.4,1,1,66.2,70.6,Female,Computer Science,Placed
STU_08385,7.42,1,3,3,69.3,77.3,0,1,94.5,79.7,Female,Electronics,Placed
STU_08386,5.84,1,1,1,91.6,93.9,1,1,85.3,76.2,Male,Civil,Placed
STU_08387,8.93,1,1,0,88.0,48.5,1,1,88.9,68.8,Female,Civil,Placed
STU_08388,7.67,1,4,1,60.9,63.3,1,1,76.4,62.9,Male,Electronics,Placed
STU_08389,6.71,3,1,2,91.1,82.0,1,0,74.9,71.4,Female,Electronics,Placed
STU_08390,6.05,1,2,0,65.2,100.0,1,1,75.9,74.3,Female,Computer Science,Placed
STU_08391,7.7,2,1,2,65.1,79.1,0,1,71.0,82.6,Male,Mechanical,Placed
STU_08392,7.18,0,2,2,71.4,63.2,1,0,91.0,74.7,Male,Civil,Not Placed
STU_08393,8.87,0,1,0,82.6,70.2,1,1,92.0,69.4,Male,Mechanical,Placed
STU_08394,6.95,1,4,2,60.9,57.3,0,1,83.5,80.9,Male,Computer Science,Placed
STU_08395,6.46,0,1,2,64.0,81.7,1,1,95.0,74.2,Female,Civil,Placed
STU_08396,8.2,0,2,0,51.3,84.6,0,1,99.0,67.4,Male,Electronics,Placed
STU_08397,8.23,1,3,0,75.3,88.9,0,1,96.5,78.7,Female,Civil,Placed
STU_08398,7.47,1,4,0,84.0,68.0,0,0,73.3,82.3,Male,Civil,Placed
STU_08399,7.98,1,0,0,84.9,62.3,1,1,53.8,74.0,Male,Information Technology,Placed
STU_08400,7.26,0,3,2,49.5,89.9,1,1,85.4,93.1,Female,Information Technology,Placed
STU_08401,7.53,0,1,0,64.3,88.6,1,1,82.3,88.6,Male,Computer Science,Placed
STU_08402,8.46,1,2,3,88.7,60.1,0,1,79.1,80.7,Female,Information Technology,Placed
STU_08403,7.93,0,1,3,73.5,67.5,1,1,75.7,71.0,Male,Electronics,Placed
STU_08404,7.13,0,1,0,70.5,81.5,0,0,91.5,55.0,Male,Computer Science,Placed
STU_08405,8.65,0,1,1,70.2,69.0,0,1,62.5,61.6,Male,Mechanical,Placed
STU_08406,5.0,0,2,1,78.1,72.4,1,1,93.3,84.8,Male,Mechanical,Placed
STU_08407,9.35,0,2,1,74.3,54.4,1,1,95.3,64.8,Male,Civil,Placed
STU_08408,5.59,0,1,0,61.4,58.5,1,1,79.5,79.5,Female,Civil,Placed
STU_08409,6.67,0,2,0,83.2,70.9,0,0,80.8,65.2,Male,Mechanical,Placed
STU_08410,7.26,1,4,0,52.0,63.6,0,0,66.1,73.0,Male,Electronics,Placed
STU_08411,7.15,0,2,0,89.8,58.2,0,0,88.0,69.7,Male,Information Technology,Placed
STU_08412,8.31,0,2,2,56.6,68.2,1,1,90.7,84.2,Female,Civil,Placed
STU_08413,6.24,2,3,0,78.2,61.5,0,1,85.6,85.0,Male,Computer Science,Placed
STU_08414,7.56,1,2,0,67.5,72.3,0,1,65.6,57.2,Male,Mechanical,Placed
STU_08415,6.72,0,0,1,62.9,83.9,0,0,61.9,89.8,Female,Information Technology,Placed
STU_08416,7.6,2,2,0,90.4,68.4,1,1,75.6,72.1,Female,Civil,Placed
STU_08417,7.24,0,1,0,81.1,66.9,0,1,78.8,86.9,Female,Electronics,Placed
STU_08418,7.39,0,2,1,69.1,84.9,1,1,88.2,89.5,Female,Information Technology,Placed
STU_08419,6.75,3,4,1,96.2,80.8,0,1,75.6,68.8,Male,Electronics,Placed
STU_08420,6.79,2,1,0,84.7,81.6,1,1,88.6,92.8,Male,Computer Science,Placed
STU_08421,7.59,1,1,1,57.9,41.8,0,1,89.3,55.3,Female,Electronics,Placed
STU_08422,8.24,1,1,1,36.1,66.6,1,0,82.7,63.6,Female,Mechanical,Placed
STU_08423,6.7,1,1,1,71.6,65.1,0,1,86.7,70.4,Female,Mechanical,Placed
STU_08424,6.43,0,2,1,90.8,62.1,1,1,73.8,63.6,Male,Civil,Placed
STU_08425,7.91,0,2,0,79.2,84.6,0,1,66.6,59.1,Male,Information Technology,Placed
STU_08426,7.27,1,0,1,93.6,65.5,1,0,72.3,86.3,Male,Civil,Placed
STU_08427,8.13,2,3,2,61.0,55.3,0,1,69.7,70.1,Female,Computer Science,Placed
STU_08428,6.39,0,1,2,68.2,75.0,0,1,90.1,75.9,Female,Civil,Placed
STU_08429,5.52,1,4,2,68.6,71.9,0,1,86.6,82.4,Female,Electronics,Placed
STU_08430,6.77,0,1,1,73.6,60.9,1,0,57.7,87.0,Female,Information Technology,Placed
STU_08431,6.53,1,2,1,81.5,84.2,0,1,79.8,92.1,Male,Mechanical,Placed
STU_08432,7.22,1,0,1,94.5,78.4,0,1,60.1,65.4,Female,Mechanical,Placed
STU_08433,6.66,1,1,2,97.6,78.3,0,1,67.2,92.0,Female,Civil,Placed
STU_08434,8.04,0,3,2,95.0,77.8,1,1,86.3,76.8,Male,Information Technology,Placed
STU_08435,7.01,0,2,0,80.0,85.1,0,0,60.8,76.9,Male,Mechanical,Placed
STU_08436,7.45,1,3,0,64.9,70.1,0,1,64.4,71.9,Male,Mechanical,Placed
STU_08437,7.46,0,2,0,73.4,57.1,0,1,67.8,78.4,Female,Computer Science,Placed
STU_08438,7.49,0,3,0,79.8,69.5,0,1,62.2,92.0,Female,Mechanical,Placed
STU_08439,7.28,1,4,3,72.0,52.1,0,1,63.8,82.2,Female,Electronics,Placed
STU_08440,7.81,1,2,0,56.3,59.3,1,1,77.4,87.1,Male,Civil,Placed
STU_08441,6.5,0,2,0,63.1,91.4,0,1,61.2,65.4,Male,Information Technology,Placed
STU_08442,8.7,1,3,2,83.0,58.8,0,0,75.5,70.2,Male,Electronics,Placed
STU_08443,7.06,2,1,0,66.3,57.9,1,1,78.1,75.9,Male,Computer Science,Placed
STU_08444,5.99,0,3,0,70.4,80.0,1,0,85.5,80.5,Male,Computer Science,Placed
STU_08445,7.49,1,2,1,68.8,82.4,0,1,87.3,78.8,Male,Computer Science,Placed
STU_08446,6.45,0,2,1,56.6,52.0,0,1,64.2,94.8,Female,Electronics,Placed
STU_08447,7.97,0,0,0,67.4,75.0,1,0,64.8,67.7,Female,Information Technology,Placed
STU_08448,9.51,0,2,1,63.1,65.4,0,1,64.2,80.1,Male,Information Technology,Placed
STU_08449,6.51,0,1,0,59.6,76.0,1,0,85.9,80.6,Female,Electronics,Not Placed
STU_08450,7.63,2,3,1,54.1,68.4,1,0,81.5,70.6,Male,Computer Science,Placed
STU_08451,5.54,0,2,1,68.5,55.6,0,1,74.5,74.3,Female,Information Technology,Not Placed
STU_08452,7.75,1,1,2,79.3,66.2,0,0,66.1,67.7,Male,Electronics,Placed
STU_08453,6.41,0,4,1,86.8,79.5,1,1,79.6,78.3,Male,Mechanical,Placed
STU_08454,6.68,0,2,1,49.1,95.3,1,0,91.7,60.5,Male,Information Technology,Placed
STU_08455,6.2,1,4,1,94.1,76.7,1,0,91.0,93.6,Male,Civil,Placed
STU_08456,8.03,1,1,0,74.4,67.3,0,1,63.3,72.3,Male,Computer Science,Placed
STU_08457,8.31,2,2,0,53.1,57.8,1,0,88.7,67.2,Female,Mechanical,Placed
STU_08458,7.32,2,2,2,63.9,70.1,1,1,63.1,55.9,Female,Computer Science,Placed
STU_08459,6.44,0,2,0,41.8,67.5,0,1,74.0,71.1,Male,Mechanical,Placed
STU_08460,8.89,1,0,1,45.7,75.7,0,1,72.8,72.4,Male,Information Technology,Placed
STU_08461,6.55,0,1,0,95.8,71.3,0,1,80.7,78.4,Male,Mechanical,Placed
STU_08462,5.14,1,3,2,59.5,77.8,0,1,68.0,72.7,Male,Civil,Placed
STU_08463,7.76,2,1,3,78.1,67.7,1,1,79.0,99.0,Male,Information Technology,Placed
STU_08464,6.2,0,4,0,68.3,92.5,0,1,67.2,61.0,Female,Computer Science,Placed
STU_08465,8.29,0,1,1,70.3,79.0,0,1,79.7,81.8,Female,Information Technology,Placed
STU_08466,6.92,1,4,1,75.5,63.5,0,0,64.8,79.5,Female,Computer Science,Placed
STU_08467,7.9,1,2,2,38.7,84.0,0,1,74.0,60.2,Male,Mechanical,Placed
STU_08468,8.7,0,2,0,89.8,58.1,1,0,78.0,71.4,Female,Civil,Placed
STU_08469,6.09,3,1,1,68.5,61.7,0,0,75.5,99.0,Female,Electronics,Placed
STU_08470,6.73,1,3,1,62.4,62.4,0,1,86.4,69.2,Male,Mechanical,Placed
